State,Lat,Lon,GHCN_ID,City/Station Name,County,Elev,1-Feb,2-Feb,3-Feb,4-Feb,5-Feb,6-Feb,7-Feb,8-Feb,9-Feb,10-Feb,11-Feb,12-Feb,13-Feb,14-Feb,15-Feb,16-Feb,17-Feb,18-Feb,19-Feb,20-Feb,21-Feb,22-Feb,23-Feb,24-Feb,25-Feb,26-Feb,27-Feb,28-Feb
CO,40.56,-105.04,US1COLR1188,FORT COLLINS 1.7 E,LARIMER,4939,0,0,0,0,0,0,0,M,M,0,M,M,M,M,0,0,0.1,2,M,0,0,0,0,0,2,0,0,0
CO,40.53,-105.07,US1COLR0737,FORT COLLINS 1.8 S,LARIMER,5015,M,M,M,M,M,M,M,M,M,M,M,M,M,3.5,M,M,M,4,M,M,M,M,M,M,4,M,M,M
CO,40.53,-105.09,US1COLR1212,FORT COLLINS 1.8 SW,LARIMER,5078,0,0,M,0,0,0,0,0,0,0,0,0,M,M,0,0,M,M,0,0,M,0,0,0,M,M,M,M
CO,40.54,-105.1,US1COLR1139,FORT COLLINS 1.8 WSW,LARIMER,5091,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,0,M,M,0,0,0,0,0,0,M,M,0,M
CO,40.55,-105.03,US1COLR0925,FORT COLLINS 1.9 E,LARIMER,4937,M,M,M,M,M,M,M,M,T,0,T,M,M,M,M,M,0.1,2.5,0,M,M,M,0,0,2,0,M,M
CO,40.52,-105.07,US1COLR1247,FORT COLLINS 2.3 S,LARIMER,5013,0,0,M,0,0,0,0,0,0,0,T,0.2,0.1,1.8,T,0,T,3.5,0,M,M,0,0,0,2.6,M,0,0
CO,40.58,-105.1,US1COLR1196,FORT COLLINS 2.5 NW,LARIMER,5057,0,0,0,0,0,0,0,T,T,T,T,0.2,0.4,1.8,T,0,0.1,4.4,0,0,0,0,0,0,3.4,T,0,T
CO,40.54,-105.11,US1COLR1228,FORT COLLINS 2.5 WSW,LARIMER,5124,0,0,0,0,0,0,T,0,T,T,T,0.4,0.5,2,T,0,0.2,4.1,0,0,T,0,0,0,3.5,T,0,T
CO,40.53,-105.1,US1COLR1202,FORT COLLINS 2.6 SW,LARIMER,5113,M,M,M,M,M,M,M,M,M,M,M,0.2,0.3,1.9,M,M,M,M,M,M,M,M,M,M,M,M,M,M
CO,40.61,-105.04,US1COLR0636,FORT COLLINS 2.8 NE,LARIMER,5032,0,0,0,0,0,0,0,0,0,0,0,T,T,2.3,T,0,T,2.7,0,0,0,0,0,0,2.3,T,0,0
CO,40.59,-105.1,US1COLR1154,FORT COLLINS 2.8 NW,LARIMER,5044,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,0,M,M,0,0,0,0,0,0,M,0,0,0
CO,40.56,-105.12,US1COLR1009,FORT COLLINS 2.8 W,LARIMER,5116,0,0,0,0,0,0,0,0,0,0,M,T,1,2.4,0,0,T,4.7,0,0,0,0,0,0,4.2,0,0,0
CO,40.55,-105.13,US1COLR0075,FORT COLLINS 2.8 WSW,LARIMER,5140,0,0,0,0,0,0,T,0,T,T,T,0.3,0.7,1.6,T,0,T,4.2,0,0,0,0,0,0,3.9,T,0,T
CO,40.6,-105.13,US1COLR0412,FORT COLLINS 2.9 NW,LARIMER,5111,0,0,0,0,0,0,0,T,T,T,T,0.2,0.4,1.8,T,0,0.1,4.8,0,0,0,0,0,0,3.5,T,0,T
CO,40.52,-105.1,US1COLR1118,FORT COLLINS 3.1 SW,LARIMER,5111,M,0,0,0,0,0,M,0,0,0,M,M,M,M,M,0,M,M,0,0,0,0,0,0,M,M,0,0
CO,40.57,-105.13,US1COLR1174,FORT COLLINS 3.3 WNW,LARIMER,5006,M,M,M,M,M,M,M,M,M,M,M,0.3,0.5,M,M,M,M,4.3,M,M,M,M,M,M,4.3,0,M,M
CO,40.61,-105.06,US1COLR0653,FORT COLLINS 3.4 N,LARIMER,4973,0,0,M,0,0,0,0,T,T,T,0.1,0.2,0.3,1.7,0,0,0.2,1.8,0,M,0,0,0,0,2,0,0,T
CO,40.53,-105.12,US1COLR1246,FORT COLLINS 3.4 SW,LARIMER,5111,0,0,M,0,0,0,0,M,M,M,M,M,M,M,M,0,M,M,0,0,0,0,M,0,3.5,0,0,0
CO,40.55,-105.13,US1COLR0610,FORT COLLINS 3.5 SW,LARIMER,5133,0,0,0,M,0,0,T,T,T,T,T,M,0.8,1.8,T,0,T,5.4,0,0,M,0,0,0,3.5,M,0,M
CO,40.5,-105.07,US1COLR0885,FORT COLLINS 3.7 S,LARIMER,4951,0,0,0,0,0,0,0,0,T,T,T,0.4,0.1,1.7,T,0,0.1,4.1,0,0,0,0,0,0,3,T,0,T
CO,40.61,-105.04,US1COLR0112,FORT COLLINS 3.9 NNE,LARIMER,5019,0,0,0,0,0,0,0,0,0,M,M,M,M,M,0,0,M,M,0,0,0,0,0,0,M,0,0,0
CO,40.5,-105.06,US1COLR0758,FORT COLLINS 4.2 S,LARIMER,4901,0,0,0,0,0,0,0,0,T,T,T,0.4,0.2,2.7,T,0,0.2,4.1,0,0,0,0,0,0,3.8,0,0,0
CO,40.62,-105.06,US1COLR0762,FORT COLLINS 4.6 N,LARIMER,5078,0,0,0,0,0,0,0,0,0,0,T,T,0.2,2,T,0,0.2,3.5,0,0,0,0,0,0,2.5,0,0,0
CO,40.49,-105.08,US1COLR1237,FORT COLLINS 4.6 S,LARIMER,5066,M,M,M,0,M,M,M,T,T,0,T,0.2,T,1.8,M,M,T,4.8,0,M,M,M,M,M,3,M,M,M
CO,40.53,-105.03,US1COLR0632,FORT COLLINS 4.8 SE,LARIMER,4940,0,0,M,0,0,M,0,0,T,0,T,0.3,M,2,M,0,M,2.5,M,0,M,0,0,M,2,0,M,0
CO,40.63,-105.06,US1COLR1020,FORT COLLINS 4.9 N,LARIMER,5072,0,0,0,0,0,0,0,T,T,0,T,0.1,0.1,1.9,0,0,0.4,3.2,0,0,0,0,0,0,2.5,0,0,T
CO,40.58,-105.02,USC00053006,FORT COLLINS 4 E,LARIMER,4919,0,0,0,0,0,0,0,T,0,T,0.8,1.9,2.1,0.2,0,0.9,0.8,0.2,0,0,0,0,0,1.3,0.3,0,T,0
CO,40.64,-105.08,US1COLR0797,FORT COLLINS 5.4 N,LARIMER,5042,0,0,0,0,0,0,0,0,0,M,M,M,0.2,2,0,0,0.4,4.3,0,0,0,0,0,0,2.6,T,M,M
CO,40.52,-105.16,US1COLR0623,FORT COLLINS 5.4 WSW,LARIMER,5658,0,0,0,0,0,0,T,T,T,T,T,0.2,0.2,2.1,T,0,0.1,6,0,0,0,0,0,0,3.9,0,0,0
CO,40.61,-105.14,US1COLR1038,FORT COLLINS 5.6 NW,LARIMER,5111,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0,M,M,0,0,0,0,0,0,M,M,0,M
CO,40.62,-105.14,US1COLR1187,FORT COLLINS 5.8 NW,LARIMER,5110,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,M,0,0,M
CO,40.68,-105.05,US1COLR1116,FORT COLLINS 8.6 N,LARIMER,5204,M,M,0,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,2,M,M,M
CO,40.48,-104.97,US1COLR0630,FORT COLLINS 9.6 SE,LARIMER,4950,M,M,M,M,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M
CO,40.58,-105.09,USC00053005,FORT COLLINS,LARIMER,5003,0,0,0,0,0,0,0,T,T,T,0.1,0.3,0.9,1.8,0,0,1.8,1.8,0,0,0,0,0,1.3,2.1,0,T,0
CO,40.47,-105.43,US1COLR0868,GLEN HAVEN 1.2 N,LARIMER,7101,0,0,0,0,0,T,0.6,0,0,0,T,T,2.1,2,0,0,0,3.6,0,0,T,0,0,0,2.4,0,1.7,0
CO,40.52,-105.17,US1COLR1070,HORSETOOTH MOUNTAIN 1.8 SE,LARIMER,5643,M,M,M,M,M,M,0.1,M,T,T,T,M,M,2.2,M,M,T,5.3,M,M,M,M,M,M,3.8,M,M,M
CO,40.58,-105.22,US1COLR0683,HORSETOOTH MOUNTAIN 3.2 NNW,LARIMER,6898,M,M,M,M,M,M,0.5,M,M,M,M,M,1,2.5,M,M,M,5,M,M,M,M,M,M,6,M,M,M
CO,40.58,-105.63,USC00054135,HOURGLASS RESERVOIR,LARIMER,9518,0,0,0,2,1,4,10,T,0,2,T,0.5,3,2,T,1,0.5,3,T,0.5,2,T,T,0,3,T,2,T
CO,40.63,-105.14,US1COLR0806,LAPORTE 0.3 WNW,LARIMER,5073,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,2.2,0,0,M,6,0,0,0,0,0,0,3,0,0,0
CO,40.76,-105.2,US1COLR0567,LA PORTE 10.0 NNW,LARIMER,6095,M,M,M,0,0,T,0,T,T,T,T,0.1,1.2,1.1,0,0,0.1,6.4,0,0,0,0,0,0,4.2,0,0,T
CO,40.63,-105.15,US1COLR0761,LAPORTE 1.4 NW,LARIMER,5143,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,2,0,0,T,5.9,0,0,0,0,0,0,3.5,0,0,0
CO,40.6,-105.12,US1COLR1242,LAPORTE 1.5 SSE,LARIMER,5078,0,0,0,0,0,0,0,T,T,0,0.2,0.2,0.4,2,T,0,0.2,4.3,0,0,0,0,M,M,M,M,M,M
CO,40.64,-105.16,US1COLR1217,LAPORTE 1.9 NW,LARIMER,5115,0,0,0,M,0,M,M,M,0,T,T,M,0.5,2,0,0,T,6.3,0,0,M,0,0,0,M,M,0,0
CO,40.76,-105.43,US1COLR1249,LIVERMORE 10.2 W,LARIMER,7490,0,0,0,T,0,0,T,0,0,0,0,T,0.2,2.4,M,0,0,4.6,0,0,0,0,0,0,5.9,0,1,0
CO,40.72,-105.41,US1COLR0897,LIVERMORE 9.9 WSW,LARIMER,7555,0,0,0,T,0,0,0.3,0,0,0,0,M,M,1.5,0,0,0,5,0,0,0,0,0,0,5,0,0.9,0
CO,40.43,-105.12,US1COLR0501,LOV 1.8 NW,LARIMER,5127,0,0,0,0,0,0,0,0,0,0,0.1,M,M,M,M,0,0,M,0,M,M,M,M,M,M,M,M,M
CO,40.37,-105.14,US1COLR0458,LOV 3.0 SW,LARIMER,5111,0,0,0,0,0,0,0,M,T,T,T,0.1,0.2,2,0,0,0.3,3.5,0,0,0,0,0,T,3,0,0,0
CO,40.37,-105.1,US1COLR0472,LOV 3.4 S,LARIMER,5084,0,0,0,0,0,0,0,0,T,T,T,0.2,0.2,1.4,T,0,T,3,0,0,0,0,0,M,2.8,T,0,0
CO,40.37,-105.1,US1COLR0500,LOV 3.8 S,LARIMER,5084,0,0,0,0,0,0,0,0,T,T,T,0.3,0.5,1.5,0,0,0,3.3,0,0,0,0,0,0,3.2,0,0,0
CO,40.39,-105.16,US1COLR0509,LOV 4.0 W,LARIMER,5124,0,0,0,M,0,0,0,T,T,T,T,0.5,0.4,3,T,0,T,5,T,0,T,0,0,0,5,T,0,T
CO,40.34,-105.09,US1COLR0464,LOV 5.0 S,LARIMER,5140,0,0,0,M,0,M,0,0,T,T,T,0.2,0.6,1.5,0,0,T,3.6,0,0,M,0,0,0,3.4,0,0,0
CO,40.39,-105.31,US1COLR1240,LOVELAND 12.7 W,LARIMER,6707,0,0,0,M,M,M,M,M,0,0,0,M,M,M,M,0,M,5,0,0,0,0,0,0,4.5,M,M,M
CO,40.42,-105.05,US1COLR0913,LOVELAND 1.2 E,LARIMER,4975,0,0,0,0,0,0,0,M,M,M,M,M,M,M,M,0,M,M,0,0,M,0,0,0,M,M,0,0
CO,40.4,-105.09,US1COLR1013,LOVELAND 1.7 SW,LARIMER,5007,0,0,0,0,0,0,0,0,T,T,M,0.2,M,2.5,0,0,M,3,0,0,0,0,0,0,3,M,0,M
CO,40.39,-105.05,US1COLR0662,LOVELAND 2.0 SSE,LARIMER,4963,0,0,0,0,0,0,0,T,T,T,T,0.3,0.2,1.5,T,0,T,2.5,T,0,T,0,0,0,2.5,T,0,T
CO,40.44,-105.1,US1COLR0854,LOVELAND 2.3 NW,LARIMER,5090,0,0,0,0,0,0,0,0,T,T,T,0.4,0.2,1.5,T,0,T,3.9,0,0,0,0,0,0,3.1,T,0,0
CO,40.45,-105.09,US1COLR0667,LOVELAND 2.4 NNW,LARIMER,5094,0,0,0,0,0,0,0,0,M,M,M,M,M,M,M,0,M,M,M,0,0,0,0,0,M,0,0,0
CO,40.44,-105.11,US1COLR0676,LOVELAND 2.4 NW,LARIMER,5097,0,0,0,0,0,0,0,0,T,T,T,0.4,M,M,M,0,T,3.9,0,0,0,0,0,0,3.1,T,0,0
CO,40.43,-105.02,US1COLR0687,LOVELAND 2.7 E,LARIMER,4986,0,0,0,0,0,0,0,T,T,T,T,0.3,T,1.8,T,0,T,3,0,0,0,0,0,0,3.2,0,0,0
CO,40.41,-105.02,US1COLR0869,LOVELAND 2.8 E,LARIMER,4969,M,M,M,M,M,M,M,M,M,M,0.1,0.1,M,1.9,M,M,M,1.9,M,M,M,M,M,M,2.2,M,M,M
CO,40.43,-105.12,US1COLR1109,LOVELAND 2.8 WNW,LARIMER,5158,0,0,0,0,0,0,0,0,T,T,T,0.4,0.2,1.8,0.1,0,T,4.7,0,0,0,0,0,0,3.2,T,0,0
CO,40.44,-105.08,USC00055236,LOVELAND 2N,LARIMER,5079,0,0,0,0,0,0,0,T,T,T,0.1,0.6,0.1,1.7,0.2,0,T,4.1,T,0,0,0,0,0,3,T,0,0
CO,40.44,-105.06,US1COLR0104,LOVELAND 3.0 NNE,LARIMER,4983,0,0,0,0,0,0,0,0,T,T,0.1,0.2,M,0.4,0.1,0,T,3.4,T,0,0,0,0,0,3,T,0,T
CO,40.41,-105.01,US1COLR1125,LOVELAND 3.2 E,LARIMER,4958,0,0,0,0,0,0,0,0,0,0,T,0.2,T,1.5,0,0,M,3,0,0,0,0,0,0,2.5,0,0,0
CO,40.35,-105.1,US1COLR1091,LOVELAND 5.3 SSW,LARIMER,5175,0,0,0,0,0,0,0,M,M,M,M,0.2,0.2,1.3,0,0,0,3.5,0,0,0,0,0,0,3.8,0,0,0
CO,40.29,-105.27,US1COLR0050,LYONS 4.8 N,LARIMER,5616,0,0,0,0,0,0,0,T,0,T,T,0.2,0.3,2,0.1,0,0,5.5,0,0,0,0,0,0,3.8,0,0,0
CO,40.28,-105.36,US1COLR0735,LYONS 6.4 NW,LARIMER,6665,0,0,0,M,0,0,0,0,0,0,0,T,0.5,2.5,0,0,0,4.5,0,0,0,0,0,0,4.3,0,0,T
CO,40.27,-105.43,US1COLR1072,LYONS 8.9 WNW,LARIMER,7623,0,0,0,T,0,T,T,0,0,T,0,T,1.5,2,0,0,T,6.3,0,0,T,0,0,0,4.5,T,0.3,0
CO,40.86,-105.51,US1COLR0329,RED FEATHER 5.9 NE,LARIMER,7921,0,0,0,M,M,0,0.4,0,0,0,0,T,3.9,0.9,0.1,0,0.2,3.7,0,0,1.7,0,0,0,5.8,0,0.7,0.1
CO,40.82,-105.51,US1COLR0815,RED FEATHER LAKES 3.8 ENE,LARIMER,7321,0,0,0,M,0,M,M,M,0,0,0,M,1,1.5,0,0,0,6,0,0,M,0,0,0,6,0,1,0
CO,40.7,-105.71,USC00057296,RUSTIC 9WSW,LARIMER,7695,0,0,0,1.2,T,T,T,0,0,T,T,T,2.5,1.5,0,0,T,1,T,T,T,T,0,0,2,0,1.5,T
CO,40.51,-104.97,US1COLR1213,TIMNATH 1.8 SSE,LARIMER,4841,0,0,0,0,0,0,0,M,M,M,M,M,0.6,M,M,M,M,M,M,0,0,M,0,M,1.5,M,0,M
CO,40.51,-104.96,US1COLR1016,TIMNATH 2.1 SE,LARIMER,4839,0,0,0,0,0,0,0,T,T,T,T,0.2,0.5,1.9,T,0,0.3,2.3,0,0,0,0,0,0,1.5,T,0,T
CO,40.51,-104.95,US1COLR0948,TIMNATH 2.2 SE,LARIMER,4835,M,M,M,M,M,M,M,M,T,T,T,0.2,0.5,2,M,M,0.4,2.5,M,M,M,M,M,M,1.3,M,M,M
CO,40.59,-104.96,US1COLR0036,TIMNATH 4.1 NNE,LARIMER,5032,0,0,0,0,0,0,0,0,T,T,0.1,0.2,0.2,1.8,T,0,0.5,1.7,0,0,0,0,0,0,1.2,0,0,T
CO,40.95,-105.37,US1COLR1065,VIRGINIA DALE 0.9 WSW,LARIMER,6851,0,M,0,0,0,0,0,0,0,0,0,0,0,0,M,0,M,M,0,0,M,0,0,0,2.5,0,M,0
CO,40.85,-105.4,US1COLR0672,VIRGINIA DALE 7.2 SSW,LARIMER,6720,0,0,0,0,T,T,0,0,0,0,0,0,2.5,2,0,0,0,3,0,0,0.5,0,0,0,8,0,1,M
CO,40.97,-105.22,USC00058690,VIRGINIA DALE 7 ENE,LARIMER,7013,0,0,0,T,0,0.1,0.2,T,0,T,T,0.2,1.2,2.9,T,0,0.8,4.9,0,0,T,0,0,0,3.4,T,T,1.2
CO,40.43,-105.21,USC00058839,WATERDALE,LARIMER,5229,0,0,0,0,0,0,0,0,0,0,0,T,T,2.5,T,0,0,5,0,0,0,0,0,0,M,0,0,0
CO,40.73,-104.97,US1COLR0142,WEL 1.8 NE,LARIMER,5261,0,0,0,0,0,0,0,0,T,T,T,0.1,0.6,2.2,T,0,0.5,2.9,0,0,0,0,0,0,1.4,T,0,T
CO,40.74,-105.08,US1COLR0140,WEL 4.8 NW,LARIMER,5337,0,0,0,0,0,0,0,0,0,0,M,0.1,M,M,0,0,0.3,5,0,0,0,0,0,0,M,0,0,0
CO,40.71,-105.01,US1COLR0952,WELLINGTON 0.4 NW,LARIMER,5219,0,0,0,0,0,0,0,0,M,M,M,0.1,0.4,2,T,0,0.4,3.4,0,0,0,0,0,0,1.5,T,0,0
CO,40.7,-105.01,US1COLR1008,WELLINGTON 0.8 SW,LARIMER,5194,M,0,0,0,0,0,0,0,0,0,M,M,0.5,2,0,0,0.3,3.5,0,0,0,0,0,0,1.5,0,0,0
CO,40.88,-105.08,US1COLR1022,WELLINGTON 12.7 NNW,LARIMER,5714,M,0,M,0,M,M,M,M,M,M,T,T,1.5,1.5,M,0,M,3,0,M,M,M,M,M,1,0,0,0
CO,40.72,-105.07,US1COLR0918,WELLINGTON 3.7 WNW,LARIMER,5313,0,0,0,0,0,0,0,0,0,T,T,0.1,0.4,2,0,0,0.3,4.1,0,0,0,0,0,0,1.4,0,0,T
CO,40.46,-104.95,US1COLR1059,WINDSOR 2.6 SW,LARIMER,4963,0,0,0,0,0,0,0,0,M,M,M,M,M,2.2,0,0,T,2.5,0,0,0,0,0,0,1.5,0,0,0
CO,40.45,-104.95,US1COLR1110,WINDSOR 2.9 SW,LARIMER,4949,0,0,0,0,0,0,0,0,0,0,T,0,M,2,0,0,T,2,0,0,0,0,0,0,2,0,0,0
CO,40.47,-104.98,US1COLR1236,WINDSOR 3.7 WSW,LARIMER,4937,0,0,0,0,0,0,0,M,0,M,M,M,M,M,M,0,M,M,0,0,0,0,0,0,M,0,0,0
CO,40.47,-104.98,US1COLR0845,WINDSOR 3.8 WSW,LARIMER,4948,0,0,0,0,0,0,0,0,T,T,T,0.2,0.2,1.8,T,0,0.1,3.1,0,0,0,0,0,0,1.9,T,0,0
CO,40.44,-104.95,US1COLR1176,WINDSOR 4.2 SW,LARIMER,5007,0,0,0,0,0,0,0,M,M,M,M,M,M,M,0,0,M,M,0,0,0,0,0,M,M,M,0,0
CO,37.32,-104.95,USC00050105,AGUILAR 18WSW,LAS ANIMAS,8642,0,0,0,3,0,T,0,0,0,0,0,0,0,4.5,0,0,3,4,0,0,0.5,0,0,0,7,1,0,T
CO,37.36,-104.77,US1COLA0033,AGUILAR 7.2 WSW,LAS ANIMAS,7216,0,0,0,1.8,0,0,0,0,0,0,0,0,0,1.2,T,0,0.7,7.5,0,0,1.5,0,0,0,2.4,T,0,0
CO,37.8,-104.3,US1COLA0077,FOWLER 27.4 SSW,LAS ANIMAS,5434,0,0,0,7.1,0,0,0,M,M,M,0,M,M,M,0,0,0,2.5,0,0,M,0,0,0,0.8,0,0,M
CO,37.25,-103.36,US1COLA0066,KIM 0.2 W,LAS ANIMAS,5705,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,3.5,M,4.5,M,M,M,M,M,M,M,M,M,M
CO,37.12,-103.3,USC00054546,KIM 10SSE,LAS ANIMAS,5256,0,0,0,0.1,0,0,0,0,0,0,0,T,T,1.2,T,0,0,1,0,0,T,0,0,0,0,0,0,0
CO,37.45,-103.32,USC00054538,KIM 15 NNE,LAS ANIMAS,5189,0,0,0,0.9,0,0,0,0,0,0,0,T,0,1.6,0,0,0,0.9,0.6,0,0.9,0,0,0,0,0,0,0
CO,37.33,-104.13,US1COLA0063,MODEL 5.6 E,LAS ANIMAS,5356,0,0,0,M,0,0,0,0,0,0,0,0,M,0,0,0,0,M,0,0,M,0,0,0,0,0,0,0
CO,37.19,-103.13,US1COLA0088,PRITCHETT 19.2 SW,LAS ANIMAS,5110,0,0,0,T,0,0,0,0,0,0,M,0.3,0,2,0,M,M,3,0,0,T,0,0,0,0,0,0,0
CO,37.15,-104.5,US1COLA0090,TRINIDAD 1.1 SSE,LAS ANIMAS,6258,0,0,0,M,M,0,0,0,0,0,0,M,M,M,M,0,0,M,0,0,M,0,0,0,M,0,0,M
CO,37.35,-104.58,US1COLA0085,TRINIDAD 12.8 NNW,LAS ANIMAS,6233,0,0,0,2.5,0,0,0,0,0,0,0,0,M,M,0,0,0,5,0,0,1,0,0,0,0,2,0,0
CO,37.18,-104.47,US1COLA0071,TRINIDAD 1.9 ENE,LAS ANIMAS,6167,0,0,0,1.5,0,0,0,0,0,0,0,M,0,1.5,0,0,0,6,0,0,3,0,0,0,M,0,0,0
CO,37.11,-104.53,US1COLA0087,TRINIDAD 4.5 SSW,LAS ANIMAS,6429,0,0,0,0.8,0,0,0,0,0,0,0,M,0,M,M,5,5,5,1.1,1.1,1.1,0,0,0,M,0,0,0
CO,37.18,-104.49,USC00058429,TRINIDAD,LAS ANIMAS,6028,0,0,0,1,0,0,0,0,0,0,T,T,0.5,0.5,0,0,6,T,0,0,0.2,0,0,0,T,0,0,0
CO,37.15,-104.56,USC00058436,TRINIDAD LAKE,LAS ANIMAS,6308,0,0,0,2.2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,2,0,0,0,T,0,0,0
CO,37.65,-104.32,US1COLA0072,WALSENBURG 24.8 E,LAS ANIMAS,5468,0,0,0,M,0,0,0,0,0,0,0,M,M,M,0,0,0,M,0,0,M,0,0,0,M,0,0,M
CO,39.28,-103.49,USC00053258,GENOA,LINCOLN,5591,0,0,0,T,0,0,0,T,0,0,0,T,T,3,T,0,0,0,0,0,0,0,0,0,2.2,0,0,0
CO,39.13,-103.47,US1COLN0057,HUGO 0.3 SSW,LINCOLN,5039,0,0,0,T,0,0,0,T,0,0,T,0.3,0.1,2.5,0.6,0,0,T,0,0,0,0,0,0,2.8,T,0,0
CO,38.74,-103.53,US1COLN0036,KARVAL 0.2 NE,LINCOLN,5130,0,0,0,0,0,0,0,0,M,3,0.1,M,6,2.7,0,0,0,0,0,0,0,0,0,0,3,0,0,0
CO,38.68,-103.7,US1COLN0018,KARVAL 9.8 WSW,LINCOLN,4920,0,0,0,0,0,0,0,0,0,0,T,0.2,0,2,0,0,0,T,0,0,0,0,0,0,1.2,0,0,0
CO,38.74,-103.54,USC00054444,KARVAL,LINCOLN,5074,0,0,0,0,0,0,0,0,0,0,T,T,0.2,2.5,T,0,0,T,T,0,0,0,0,0,2,0,0,0
CO,39.27,-103.7,US1COLN0053,LIMON 0.3 W,LINCOLN,5395,0,0,0,0.5,0,0,0,M,0,0,0,0.1,0.1,2.6,0.2,0,0,0.1,0,0,0.1,0,0,0,3,M,0,0
CO,39.26,-103.69,US1COLN0050,LIMON 0.5 S,LINCOLN,5354,M,M,M,T,M,M,M,M,M,M,M,M,M,2.5,M,M,M,M,M,M,M,M,M,M,3,M,M,M
CO,39.33,-103.58,US1COLN0054,LIMON 6.9 NE,LINCOLN,5649,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0
CO,38.73,-103.89,US1COLN0060,RUSH 12.3 SE,LINCOLN,5304,0,0,0,0,0,0,0,0,0,0,0,0.3,0,2.2,0,0,0,M,0,0,0,0,0,0,3.3,0,0,0
CO,40.86,-102.8,USC00051996,CROOK,LOGAN,3708,0,0,0,T,0,T,3,0,0,T,T,T,2,2,0,0,0,0,T,0,0,0,0,0,0,0,0,0
CO,40.65,-102.86,USC00052947,FLEMING 3SW,LOGAN,4255,0,0,0,0,0,0.6,1.1,T,T,0.8,0.4,0.6,4.2,2.9,0,0,0,0,0.5,0,T,0,0,0,0,0,0,0
CO,40.86,-102.96,US1COLG0067,ILIFF 8.9 NE,LOGAN,3936,0,0,0,0,0,T,1.5,T,0,0,T,T,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,40.51,-102.99,USC00054945,LEROY 5 WSW,LOGAN,4466,0,0,0,T,0,0.2,T,0,T,0.2,T,1,2,1.4,0,0,0,0,T,0,0.4,0,0,0,0,T,0,0
CO,40.63,-103.21,US1COLG0049,STERLING 1.5 S,LOGAN,3937,0,0,0,0,0,0,0,0,T,T,0.2,0.1,3.2,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CO,40.51,-102.99,US1COLG0040,STERLING 15 SE,LOGAN,4451,0,0,0,T,0,0.2,T,0,T,0.2,T,1,2,1.4,0,0,0,0,T,0,0.4,0,0,0,0,T,0,0
CO,40.63,-103.2,US1COLG0059,STERLING 1.5 SSE,LOGAN,3936,M,M,M,M,M,M,T,T,T,1.5,T,0.2,3,2.5,M,M,M,M,M,M,M,M,M,M,M,T,M,M
CO,40.62,-103.22,US1COLG0060,STERLING 2.3 S,LOGAN,3946,0,0,0,0,0,0,0,0,0,0,M,M,M,M,0,0,0,0,0,M,0,0,0,0,0,0,0,0
CO,40.61,-103.23,US1COLG0035,STERLING 2.6 SSW,LOGAN,3946,0,0,0,0,0,M,T,T,T,T,0.4,T,M,2.5,0,0,M,M,M,0,0,0,M,0,0,M,0,0
CO,39.1,-107.9,USC00050825,BONHAM RESERVOIR,MESA,9850,0,0,0,M,M,M,M,M,M,11,M,M,M,M,M,25,M,3,0,0,3,0,0,0.5,0,1,0,0
CO,39.08,-108.44,US1COME0153,CLIFTON 1.2 E,MESA,4651,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0.7,0.2,T,0,0,0,0,0,0,0,0,T,0
CO,39.24,-107.96,US1COME0053,COLLBRAN 0.2 ESE,MESA,6041,0,0,M,1.8,0,M,M,M,M,M,M,M,M,M,M,3.4,M,0,M,0,0,0,M,0,1.2,0,0.2,0
CO,39.24,-107.98,USC00051743,COLLBRAN 1WSW,MESA,6007,0,0,0,1.7,0,0.2,0,0,0,T,1.3,0,0,1.3,0.1,3.5,0.9,0.5,0,0,0.2,0,0,0,1.3,0,0.3,0
CO,39.18,-107.92,US1COME0133,COLLBRAN 4.6 SSE,MESA,7022,0,0,0,4.9,M,1,0,0,0,1.2,T,0.1,T,3.4,0.1,3.3,1.7,M,0,0,2,0,M,0,0.5,0,1.4,M
CO,39.1,-108.73,USC00051772,COLORADO NATIONAL MONUMENT,MESA,5779,M,M,M,0,0,0,0,0,0,0,0,0,0,0.5,0,0.3,0,0,0,0,0,0,0,0,T,0,0,0
CO,39.24,-108.15,US1COME0136,DE BEQUE 7.1 SSE,MESA,5605,0,0,0,1,0,0,0,0,0,M,M,0,M,M,M,M,2,0.2,0,0,0,0,0,0,M,0,T,0
